relation_id,sample_id,sha256,function_id,source_node,target_node,relation_type,tool,command_or_analysis_step,confidence,uncertainty_reason,evidence_label
V23-R-0005061,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.journal_force_set,0x8923,0x2,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x88d0; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0005062,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.journal_force_set,0x892d,0x1,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x88d0; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0005063,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.journal_force_set,0x8937,0x28f240,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x88d0; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0005064,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.journal_force_set,0x8957,0x8660,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x88d0; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0005065,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.journal_force_set,0x898b,0x28f240,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x88d0; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0005066,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.journal_force_set,0x8997,0x5b60,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x88d0; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0005067,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.journal_force_set,0x8997,sym.imp.__stack_chk_fail,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0005068,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000899c,0x899c,0x89a0,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x899c; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0005069,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.debug_write_journal_reset,0x9455,0x292b00,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9450; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0005070,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.debug_write_journal_reset,0x945f,0x5d00,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x9450; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0005071,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.debug_write_journal_reset,0x945f,sym.imp.pthread_mutex_lock,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0005072,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.debug_write_journal_reset,0x945f,sym.imp.pthread_mutex_lock,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0005073,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.debug_write_journal_reset,0x9467,0x292b28,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9450; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0005074,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,sym.debug_write_journal_reset,0x9472,0x292ae0,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x9450; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0005075,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000947f,0x947f,0x9480,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x947f; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0005076,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000bba0,0xbba0,0xbbc8,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0xbba0; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0005077,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000bba0,0xbba0,0xbbb9,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0xbba0; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0005078,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000bba0,0xbbaf,0x5c70,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0xbba0; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0005079,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000bba0,0xbbaf,sym.imp.PyCapsule_GetPointer,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0005080,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000bbd0,0xbbd0,0xbc10,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0xbbd0; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0005081,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000bbd0,0xbbd0,0xbbde,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0xbbd0; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0005082,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000bbd0,0xbbd4,0x216108,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0xbbd0; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0005083,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000bbd0,0xbbf2,0x8e90,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0xbbd0; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0005084,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000bbd0,0xbbf2,sym.runtime_external_write,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0005085,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000bbd0,0xbbf7,0x1,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0xbbd0; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0005086,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000bbd0,0xbc03,0x7e,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0xbbd0; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0005087,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000bc20,0xbc20,0xbce7,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0xbc20; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0005088,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,fcn.0000bc20,0xbc20,0xbc34,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0xbc20; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
